Asset ID,Asset Name,Type,Description,IP Address,MAC Address,Serial Number,Model Number,Status,Decommissioned,Business Criticality,Impact Radius,Resource Group,Vendor,Manufacturer,Device Contact,Country,Site,Region,Business Time Zone,Tags
68abf07a-0225-42d2-a114-7d28385df0d5,Device227,Switch,Description of Device227,0.154.131.118,bf:cc:b3:7e:c3:28,SNDRLNPZ,Model0C4R,Inactive,No,Low,Local,Group2,Cisco,Juniper,Contact4,Canada,HQ,East,GMT+5,Tag1
36a0940a-7be0-4e12-a563-713a0182e319,Device228,Router,Description of Device228,249.51.182.185,a4:b3:f2:a2:2c:99,SNRK4YBN,ModelUUZ8,Active,Yes,High,Global,Group4,HP,HP,Contact2,Australia,Warehouse,South,GMT+5,Tag2
d79fd831-5d0a-4f71-996d-af854682fa06,Device229,Router,Description of Device229,99.94.158.209,59:09:82:53:83:b7,SNCJ4JDY,Model49ZE,Active,Yes,Low,Local,Group4,HP,Dell,Contact2,Australia,Warehouse,North,GMT-8,Tag2
132a4e0d-bc95-4bfe-a214-e05d5ade040b,Device230,Firewall,Description of Device230,141.200.252.190,4e:a4:fe:ae:a9:f3,SNSAFIY3,ModelOW1V,Active,No,Low,Global,Group1,Juniper,Cisco,Contact3,USA,Warehouse,North,GMT-8,Tag1
555b4d1a-9a84-4dcc-9902-5254e25f2457,Device231,Server,Description of Device231,172.115.20.77,fe:49:b5:fe:39:c8,SNEN11SM,Model0P9G,Active,No,Low,Local,Group5,IBM,Cisco,Contact1,Australia,HQ,East,GMT+5,Tag2
7339de3b-8537-46fa-a6a6-8fcbf8243903,Device232,Switch,Description of Device232,193.191.158.204,78:91:32:d3:08:6f,SN58BB5J,ModelBWXB,Active,Yes,Medium,Global,Group5,Dell,Dell,Contact4,UK,Branch Office,North,GMT+1,Tag1
0b4edaca-2020-400c-b7d3-4905d9189b6e,Device233,Firewall,Description of Device233,79.208.160.54,2a:9f:38:6d:cb:d0,SNWQI1CS,ModelNHGG,Inactive,Yes,Low,Local,Group1,Juniper,HP,Contact3,Canada,Warehouse,South,GMT-5,Tag1
52fa3d3e-31eb-4605-b037-ff48d0fa01f5,Device234,Switch,Description of Device234,95.115.122.99,b3:c7:59:25:ee:39,SNB8R5UP,Model1B99,Inactive,No,High,Local,Group1,Cisco,Cisco,Contact5,UK,HQ,East,GMT-8,Tag2
38fa757a-cf1d-4762-95f3-7b832e030e70,Device235,Router,Description of Device235,27.56.130.156,9f:de:2a:0d:5f:a0,SN24QV0F,ModelNY9V,Inactive,Yes,Medium,Local,Group3,HP,Dell,Contact3,Australia,HQ,West,GMT+5,Tag3
764afedd-9e0a-4434-93ae-8f24bfd6a785,Device236,Server,Description of Device236,5.135.187.83,6b:fe:ab:e8:6a:4a,SNPZU57Y,ModelHQH0,Active,No,High,Local,Group2,Juniper,Dell,Contact1,Germany,Warehouse,East,GMT+1,Tag2
fc0fb2dc-7277-4d5b-a9c0-841ea8bc8051,Device237,Firewall,Description of Device237,220.177.184.102,0d:7d:2c:18:c7:ef,SNZPSZI0,ModelFIOO,Inactive,No,Low,Global,Group5,HP,HP,Contact1,USA,Datacenter,South,GMT-8,Tag2
5a53b3a7-d1e7-4cbd-92d5-35e9633a3312,Device238,Server,Description of Device238,250.59.91.171,76:f4:c7:9b:2e:0f,SNW1B8JQ,ModelLPJF,Inactive,Yes,High,Global,Group5,Juniper,IBM,Contact5,Canada,HQ,West,GMT+5,Tag2
4c039017-c438-4ac6-b3d3-8e7debcee875,Device239,Router,Description of Device239,15.227.86.38,18:0e:b4:25:7e:2e,SNGQSC7C,ModelKEZO,Active,No,High,Local,Group5,Juniper,IBM,Contact3,Canada,Datacenter,North,GMT+5,Tag2
17552895-7736-4241-bd0f-d53daaa39a6a,Device240,Switch,Description of Device240,236.30.130.219,fe:3a:34:f9:b6:1a,SNIKMKWQ,ModelL629,Inactive,Yes,High,Local,Group2,HP,Juniper,Contact4,USA,HQ,West,GMT+5,Tag1
04b2b704-3748-4750-b94f-2048c19cf83e,Device241,Server,Description of Device241,69.98.7.197,9b:06:eb:b0:e5:ce,SNPH0IGL,Model666V,Inactive,No,High,Global,Group1,IBM,Dell,Contact4,Canada,Datacenter,West,GMT+5,Tag2
e2c6303a-5ec4-4d92-b5a4-c50d21a9c36d,Device242,Firewall,Description of Device242,181.16.218.249,39:5d:94:e5:ae:e9,SN6AGIBU,Model0VO7,Inactive,No,High,Global,Group1,Cisco,Cisco,Contact1,Australia,Warehouse,North,GMT+1,Tag3
37fbf0ef-933a-4ed4-86a4-c87619867c28,Device243,Firewall,Description of Device243,238.76.48.250,09:ec:3f:69:3a:89,SN67BPLF,ModelU74T,Inactive,Yes,Low,Global,Group4,IBM,Cisco,Contact2,Germany,Branch Office,South,GMT-8,Tag2
51764ef9-fcb8-462f-b392-0ccdea0c3fe9,Device244,Printer,Description of Device244,228.117.218.43,82:3f:12:1f:7a:2a,SNB3OE24,ModelSRI6,Inactive,Yes,High,Global,Group2,Juniper,HP,Contact3,Germany,HQ,West,GMT+1,Tag1
8d362e2c-868a-44fb-aad3-beda4d44f340,Device245,Switch,Description of Device245,140.217.159.19,2d:89:4a:10:6a:44,SNG8FIFT,ModelBCHV,Active,Yes,High,Local,Group5,Juniper,Juniper,Contact4,Germany,Warehouse,North,GMT-8,Tag1
87422cc7-db1c-4648-8d8b-2d9ce194e903,Device246,Server,Description of Device246,250.174.200.199,01:15:ee:f0:1f:46,SN9YRVEO,ModelRJ5W,Inactive,No,Low,Local,Group1,IBM,IBM,Contact3,Canada,HQ,West,GMT-8,Tag2
53103a6c-5118-4340-9890-15aad705ce87,Device247,Printer,Description of Device247,237.55.146.161,b9:e4:cf:2d:65:9c,SNH5JNRY,Model4WTT,Inactive,No,High,Local,Group1,Dell,IBM,Contact1,Germany,Warehouse,West,GMT+1,Tag3
c68928de-ea43-4062-ab2d-9d5a8f81d5ce,Device248,Router,Description of Device248,136.84.56.136,71:19:09:40:f8:7a,SNOYHHM4,ModelM6JG,Inactive,No,High,Global,Group3,Cisco,Dell,Contact4,UK,Branch Office,North,GMT-8,Tag2
c31fdf87-75f4-4878-ba72-85e311a50dbf,Device249,Server,Description of Device249,179.182.184.62,e2:ef:a2:d3:01:94,SNFXAEUS,ModelNGPX,Active,No,Medium,Local,Group2,Juniper,Dell,Contact4,Australia,Datacenter,North,GMT-5,Tag3
51ed2ffe-68fc-4dfb-8e14-8484aaf0f9f2,Device250,Switch,Description of Device250,203.148.123.136,25:09:d2:bf:c3:d0,SNVLU16S,Model95P7,Inactive,Yes,Low,Local,Group4,Cisco,IBM,Contact4,Canada,Datacenter,East,GMT-5,Tag2
9b8bd582-d60c-48ac-ba2c-bce2330a7556,Device251,Router,Description of Device251,126.139.65.243,d4:7d:02:72:4e:a9,SNMLWZEL,ModelN7QV,Active,No,High,Global,Group3,Cisco,Dell,Contact4,Canada,Branch Office,North,GMT-5,Tag2
d2813a44-74ac-4912-a140-6f75f7bbda9b,Device252,Router,Description of Device252,30.142.176.179,51:05:d3:1b:c5:51,SNJ7Q5E0,ModelC56X,Inactive,Yes,Medium,Local,Group4,HP,Cisco,Contact2,USA,Branch Office,North,GMT+5,Tag1
d79f7ff9-629c-41b5-893a-7f3a246153b9,Device253,Router,Description of Device253,56.210.191.149,3e:82:f0:4d:33:1c,SNCKY1W2,ModelVB0C,Inactive,Yes,Medium,Global,Group1,Dell,Cisco,Contact2,USA,HQ,South,GMT-5,Tag1
e3440a84-a85b-4c1d-bfb3-4f5e7b10370b,Device254,Printer,Description of Device254,115.10.67.240,b1:6e:01:e3:77:de,SNW9WO3T,ModelIZ99,Inactive,No,Medium,Local,Group2,Cisco,Juniper,Contact5,Canada,HQ,North,GMT+5,Tag1
51de5705-9e64-4f5b-b92e-c1bbc986e710,Device255,Firewall,Description of Device255,110.229.119.110,c1:49:d2:51:d6:28,SNW203EZ,ModelWX26,Inactive,No,Medium,Local,Group5,IBM,HP,Contact1,Canada,Datacenter,North,GMT-8,Tag2
284dd95f-aeae-44f4-9f1b-ff5dcbbcc3d3,Device256,Server,Description of Device256,64.103.0.38,aa:40:7b:3e:8c:95,SNSDL7WM,Model94RS,Inactive,No,Medium,Global,Group5,IBM,Cisco,Contact4,Germany,Branch Office,East,GMT-5,Tag2
44567481-859b-4ad4-9c95-ebc8dc63fbe4,Device257,Server,Description of Device257,109.145.129.162,11:5d:d8:39:64:1a,SNT6X9HH,Model9XXK,Inactive,Yes,Low,Global,Group5,HP,HP,Contact5,Canada,HQ,West,GMT-5,Tag3
d82ba455-08d6-4bc1-b72e-945cc8b1ee38,Device258,Printer,Description of Device258,246.217.159.56,b1:b1:9e:71:7d:df,SN6S9PTU,Model1VIY,Active,No,Medium,Local,Group2,IBM,HP,Contact1,USA,Datacenter,South,GMT-5,Tag3
5a8cf985-4920-4946-b461-6a60c48ea538,Device259,Switch,Description of Device259,238.246.73.230,19:46:af:60:99:b6,SN40QVBF,ModelZLWC,Active,Yes,High,Local,Group3,HP,Dell,Contact4,USA,HQ,North,GMT+1,Tag2
d2412736-2a5e-4ef2-b7b5-9ec48b3a3af3,Device260,Printer,Description of Device260,88.252.158.15,eb:d6:aa:81:05:c6,SN0L4K60,ModelM7PC,Active,Yes,Medium,Global,Group5,Cisco,HP,Contact5,Canada,Branch Office,West,GMT-5,Tag1
bfeddcd2-379f-41d3-83f6-099a4ad19d66,Device261,Server,Description of Device261,113.195.131.46,9a:b5:9c:39:09:77,SNJTTNFD,ModelW7Q2,Inactive,No,Low,Global,Group5,Dell,Dell,Contact5,Canada,Warehouse,West,GMT-5,Tag2
ea1aa4d6-5245-48a1-ba22-3b66c25320da,Device262,Router,Description of Device262,61.169.242.116,d9:f5:51:55:61:bb,SNZNJO5J,ModelE3J1,Inactive,No,Low,Global,Group2,Cisco,Cisco,Contact3,Canada,HQ,West,GMT+1,Tag1
23206979-bb5c-4d31-9359-570a7908e615,Device263,Firewall,Description of Device263,126.56.248.208,2a:8c:73:91:3f:f3,SNNE2SGC,ModelE33S,Active,No,Medium,Global,Group2,HP,Juniper,Contact3,Australia,Branch Office,East,GMT-8,Tag2
e49f8162-80c7-4872-9851-7fb9b2ebd7d3,Device264,Server,Description of Device264,49.234.96.121,4e:4d:a8:65:96:99,SNP0KFXZ,ModelK7KR,Inactive,No,High,Global,Group1,IBM,Juniper,Contact4,Australia,Datacenter,West,GMT+1,Tag1
3f7cfb84-db70-48dc-9e09-71ebf142a093,Device265,Switch,Description of Device265,73.250.26.133,0b:5a:a1:a5:89:36,SNDH7XG5,Model35KX,Inactive,No,High,Local,Group3,Cisco,Dell,Contact2,Australia,Datacenter,West,GMT-8,Tag2
5acc99f6-2af3-4d89-bff9-2f31760d4139,Device266,Server,Description of Device266,189.116.55.159,c1:e5:00:d3:c2:15,SNF75AOA,ModelM1A4,Active,No,Low,Global,Group2,Juniper,Juniper,Contact2,Germany,Warehouse,East,GMT+5,Tag3
84f64a8b-4c7f-4c27-b519-5761e2573a94,Device267,Server,Description of Device267,95.194.235.251,e1:46:a1:bd:4b:9d,SNB4EBCE,Model0XN7,Active,No,High,Local,Group5,Cisco,Dell,Contact1,USA,HQ,East,GMT+1,Tag1
295ce99f-835e-471e-bda0-18afa4693e90,Device268,Switch,Description of Device268,24.194.230.60,e8:93:ce:2d:cd:93,SNITBFB3,ModelEH3X,Inactive,Yes,Low,Global,Group1,HP,HP,Contact4,Canada,HQ,North,GMT-5,Tag1
bb4aea9f-6ffd-40de-8e16-d2ec8df4de53,Device269,Switch,Description of Device269,101.49.28.25,76:b6:dc:c2:56:e7,SNFBEDHL,Model1DM9,Active,No,High,Global,Group5,HP,Dell,Contact4,USA,Warehouse,North,GMT-8,Tag3
93bef8ec-293b-448e-976d-1557cb1ae4a7,Device270,Server,Description of Device270,113.124.245.7,67:61:a7:3e:7e:39,SNAWQN0Z,Model3XZE,Inactive,No,Low,Global,Group3,IBM,Juniper,Contact2,Australia,Branch Office,East,GMT+5,Tag1
f009eea3-fa03-410d-ab26-7a6e6d3f2f04,Device271,Router,Description of Device271,65.118.40.177,d2:c4:9d:ce:21:46,SNOQYVWZ,ModelAXXA,Inactive,Yes,High,Local,Group1,HP,Dell,Contact2,UK,Warehouse,West,GMT+5,Tag1
7bcb7054-1c37-4a00-9d72-29513bb48c34,Device272,Switch,Description of Device272,66.6.206.145,41:6a:1c:cb:c5:d5,SNEMUKD1,ModelLCZ3,Active,Yes,Medium,Local,Group3,IBM,Dell,Contact4,Canada,Warehouse,West,GMT+1,Tag2
272b58b5-6a59-4ea8-85d5-b75be39a0677,Device273,Firewall,Description of Device273,156.154.198.116,83:6e:c7:96:42:f9,SNFXQAN2,ModelKEU6,Inactive,No,Low,Local,Group5,Dell,Cisco,Contact5,Australia,HQ,South,GMT-5,Tag2
3e9fe5fa-8b93-4c1a-b6e2-ed5bcd18e1e5,Device274,Switch,Description of Device274,51.223.196.34,ca:17:21:44:c5:ca,SN08OD2O,ModelG9YS,Active,No,Medium,Global,Group2,HP,Cisco,Contact4,Canada,HQ,North,GMT-5,Tag2
1d9c3705-61a9-4626-8229-80831018edb6,Device275,Router,Description of Device275,224.28.159.107,f0:67:f1:b4:f5:1b,SNZRJAXI,ModelJGLP,Active,No,Medium,Local,Group2,Cisco,HP,Contact5,USA,Datacenter,South,GMT+5,Tag1
0274667e-5dbb-4b22-8c5f-bc6a40d36cab,Device276,Switch,Description of Device276,253.53.105.109,e4:e1:4e:44:6f:f6,SNIXG6OO,ModelASWK,Active,No,Low,Local,Group2,Dell,IBM,Contact4,Australia,Datacenter,East,GMT+1,Tag1
341901d7-7106-4513-88c0-6b9534236566,Device277,Server,Description of Device277,69.0.218.206,a7:46:d6:a3:f6:e7,SNRN47W1,ModelL5WR,Active,Yes,Medium,Local,Group1,HP,Dell,Contact5,USA,HQ,North,GMT-5,Tag1
b9eaf575-d428-4a2b-a2b3-462bad2cf873,Device278,Firewall,Description of Device278,49.13.197.183,3f:f8:83:1f:a2:eb,SNY7N4RK,ModelVY58,Active,No,Medium,Local,Group1,HP,Cisco,Contact4,UK,Datacenter,North,GMT-8,Tag3
94277438-6531-4442-a2e1-e60e8cf9d8ce,Device279,Router,Description of Device279,200.169.39.171,0f:e1:48:5a:b6:87,SNQLBJUW,ModelQ7U0,Active,No,Medium,Global,Group1,Dell,Juniper,Contact3,USA,Warehouse,North,GMT-5,Tag2
30a7246d-ab8f-40d4-8797-a5af208b0191,Device280,Router,Description of Device280,210.94.14.163,5b:e7:70:64:83:10,SNJM4P5I,ModelK69H,Inactive,Yes,Low,Global,Group4,Cisco,IBM,Contact2,Canada,Branch Office,North,GMT-8,Tag2
e5f1a9a2-7c3e-4350-8c93-90336b178c6e,Device281,Firewall,Description of Device281,168.103.223.19,96:3f:11:3c:1d:78,SNGMXQ06,ModelR9UL,Active,Yes,High,Global,Group1,Cisco,Dell,Contact5,Canada,Warehouse,East,GMT+1,Tag3
1eed7bf0-7f08-4066-890b-83a8066b21fb,Device282,Firewall,Description of Device282,3.161.24.184,f3:b4:97:72:7f:12,SN0COPQK,ModelMLYO,Active,Yes,Medium,Global,Group3,Cisco,IBM,Contact1,USA,Branch Office,North,GMT-8,Tag2
0826f863-13c6-4f85-ba23-b89923a22620,Device283,Firewall,Description of Device283,68.135.201.125,bc:b4:27:fe:01:aa,SN992JLZ,ModelR0YU,Inactive,Yes,Medium,Global,Group3,HP,IBM,Contact3,USA,Warehouse,South,GMT-5,Tag2
bc6e043b-459a-496a-a01d-90a468b74634,Device284,Switch,Description of Device284,182.147.66.2,aa:fa:34:46:db:79,SN38SO7D,ModelBTNB,Inactive,Yes,High,Global,Group1,HP,IBM,Contact1,UK,Branch Office,North,GMT+1,Tag1
0b7034f5-7fa4-4171-86c0-80644be40d4d,Device285,Printer,Description of Device285,216.112.92.32,8b:6f:7f:76:77:8d,SN2ESQYJ,ModelY5UP,Inactive,Yes,Medium,Local,Group5,Dell,IBM,Contact4,UK,Warehouse,East,GMT+1,Tag3
feb42622-e5f8-4340-abc3-73caf3e564dc,Device286,Switch,Description of Device286,208.209.172.200,8f:34:1f:86:11:86,SN8KW3OZ,Model4NVS,Active,Yes,Low,Local,Group3,IBM,IBM,Contact5,Canada,Branch Office,West,GMT-5,Tag3
d6951cc0-d874-4a80-8e0f-ffece3987512,Device287,Router,Description of Device287,52.201.63.204,ba:5c:ea:93:d2:95,SNJ8UI4D,ModelACVK,Active,Yes,Medium,Local,Group5,Dell,Dell,Contact3,UK,HQ,South,GMT-8,Tag2
d36af17b-ab91-4097-b47f-f31cc78f4ffd,Device288,Printer,Description of Device288,39.73.170.118,5a:c6:c1:fa:1d:bc,SNMZQV77,ModelYFKW,Active,Yes,Low,Local,Group2,IBM,Juniper,Contact2,USA,Datacenter,West,GMT+5,Tag1
708bf171-13ea-48fd-b306-94de0cf24b4e,Device289,Printer,Description of Device289,126.26.136.3,6e:79:a7:1b:1e:c3,SNT820LR,ModelDZSW,Active,Yes,High,Local,Group1,IBM,Dell,Contact4,Germany,Branch Office,West,GMT-8,Tag2
1ee76474-0684-4eff-85a8-42b7ce03cd85,Device290,Switch,Description of Device290,255.132.44.247,5c:00:ee:4b:f8:5c,SNP5BIFY,ModelOKSB,Inactive,Yes,Low,Local,Group2,Juniper,Dell,Contact3,Australia,HQ,North,GMT+1,Tag2
f5a70c6b-b9b8-4421-be37-7236db38e467,Device291,Firewall,Description of Device291,72.72.208.28,c7:31:65:51:6d:53,SNE2P1M7,ModelHEJS,Inactive,Yes,Medium,Local,Group1,HP,HP,Contact2,Canada,Warehouse,North,GMT+1,Tag1
4d34184d-7176-4425-a3ad-ec3f4cf6386d,Device292,Firewall,Description of Device292,176.209.206.78,33:23:c0:80:6f:60,SNL5T47B,ModelYPVK,Inactive,Yes,High,Local,Group1,Dell,Juniper,Contact3,Canada,HQ,East,GMT-5,Tag2
e45709b7-5072-4e34-a331-0d8f06e4719e,Device293,Firewall,Description of Device293,181.191.41.181,0e:e8:d0:07:92:a1,SNIDNXHA,Model3CT1,Active,No,Low,Global,Group5,IBM,Juniper,Contact3,Australia,Warehouse,West,GMT-8,Tag3
95a42dc6-26a1-4d14-a1a4-042372e9ec5e,Device294,Server,Description of Device294,157.254.55.65,e7:8c:3b:17:47:3a,SNRN1BGP,Model1C8I,Active,Yes,High,Local,Group5,HP,Dell,Contact3,Australia,Warehouse,West,GMT+5,Tag3
413c7eea-1a31-46c6-8a11-e84f2a04bc54,Device295,Firewall,Description of Device295,213.139.234.204,a0:8f:4a:ae:25:fc,SNMOET9F,ModelL0O2,Active,Yes,High,Global,Group3,Dell,Dell,Contact3,Canada,Warehouse,South,GMT+1,Tag2
cbfb7cb5-dafe-4998-acec-16063b5fc41d,Device296,Server,Description of Device296,173.80.17.12,fc:71:fb:98:30:46,SNUIJZ9X,ModelM96L,Inactive,Yes,Low,Local,Group4,IBM,Cisco,Contact3,USA,Datacenter,West,GMT-8,Tag2
7e602425-92c0-4e0c-8a84-66c059c5d439,Device297,Router,Description of Device297,51.153.232.60,aa:67:05:ff:3c:e1,SNDUK93F,Model72CC,Inactive,No,Low,Local,Group2,Cisco,HP,Contact4,UK,Datacenter,East,GMT+1,Tag2
1f3f63d3-48ff-4ff9-9a4d-6f9e1317087a,Device298,Router,Description of Device298,39.139.153.95,b7:6d:fd:78:3c:36,SNI83T94,ModelWE6I,Active,No,Low,Local,Group5,Dell,HP,Contact3,UK,HQ,South,GMT+5,Tag1
e14f7f81-3e73-4e6f-8073-4b823839f0aa,Device299,Firewall,Description of Device299,28.131.242.168,6d:c4:4c:28:79:a8,SNBM3GF7,ModelFS3Z,Inactive,No,High,Local,Group4,HP,Dell,Contact5,Germany,Warehouse,West,GMT+1,Tag1
2ac4001b-9717-4b2b-8d59-fb46faf02170,Device300,Firewall,Description of Device300,223.42.242.160,00:43:07:83:e2:3f,SNLSCJYL,ModelBJ6B,Inactive,Yes,Low,Global,Group5,Cisco,HP,Contact4,USA,Branch Office,South,GMT-5,Tag2
2ad6e6d8-9bc8-4e63-b08f-ce0b5e945e08,Device301,Firewall,Description of Device301,179.3.23.33,30:60:3c:af:9b:f7,SN7UFP33,ModelJUPB,Active,No,Medium,Global,Group4,Juniper,HP,Contact3,USA,Warehouse,South,GMT-5,Tag2
d70cdddd-c94d-4b2c-ad5c-528bb35385e7,Device302,Firewall,Description of Device302,239.154.229.162,22:61:4b:b4:11:64,SNSYV6XC,Model2DC9,Inactive,Yes,Medium,Global,Group2,Juniper,IBM,Contact1,USA,Warehouse,West,GMT-5,Tag2
51ad5e29-d066-4092-a855-2e63b52fdc86,Device303,Switch,Description of Device303,81.80.57.156,e8:9b:3a:35:20:95,SN4O692K,Model1PV5,Active,Yes,High,Global,Group4,Juniper,HP,Contact1,USA,Branch Office,North,GMT+5,Tag3
18ee179d-270d-4244-b1b1-e0356a423066,Device304,Switch,Description of Device304,94.198.112.103,45:dd:ea:3a:cc:db,SN0JWPMV,ModelVILI,Active,Yes,High,Local,Group5,Cisco,Cisco,Contact4,Canada,Warehouse,North,GMT+1,Tag1
00b961b0-f38d-4b9f-9c68-e235bccb1459,Device305,Printer,Description of Device305,157.172.67.106,f8:8a:87:77:08:77,SNEZU87B,ModelDQU0,Active,Yes,Medium,Global,Group1,HP,IBM,Contact1,UK,Warehouse,South,GMT-5,Tag2
0267b2e0-f790-43f3-8759-bb9a1d1ce0f5,Device306,Firewall,Description of Device306,168.1.119.133,9e:13:b7:d7:52:59,SND8CLSH,ModelWBY7,Active,Yes,Low,Global,Group2,Cisco,Cisco,Contact4,Australia,Warehouse,South,GMT-5,Tag3
8300cfa6-f5ae-475a-bfa3-e479f4e54e7b,Device307,Firewall,Description of Device307,182.205.205.33,55:a2:b8:d9:2a:04,SNM78GOX,Model768E,Inactive,Yes,High,Local,Group1,Juniper,Dell,Contact4,Australia,Warehouse,South,GMT-8,Tag2
83b9337a-a9fc-483e-9369-5068775216a3,Device308,Switch,Description of Device308,29.117.206.173,52:e9:f7:f0:b8:a8,SNWM648L,ModelSRCX,Inactive,Yes,High,Global,Group5,Juniper,Cisco,Contact4,Germany,HQ,North,GMT+5,Tag1
60856238-6fee-4bc1-9b32-a18d428c356f,Device309,Printer,Description of Device309,96.140.216.212,47:0b:ea:90:2f:4c,SN4S2XUL,ModelCPV5,Active,No,High,Global,Group1,HP,Cisco,Contact5,Germany,HQ,East,GMT+1,Tag3
ad3f8392-f92b-47dc-8557-7765026ac4e0,Device310,Switch,Description of Device310,186.136.223.105,77:56:e7:97:4a:3a,SN3FQV7L,ModelBRMW,Active,No,Medium,Local,Group4,IBM,Dell,Contact5,Germany,HQ,North,GMT+1,Tag2
18bb6d4d-545c-470d-a4ef-f1a883186a41,Device311,Server,Description of Device311,45.91.88.50,01:23:c4:5c:ee:23,SNAYGK2D,ModelPBB3,Inactive,No,Low,Local,Group2,Cisco,IBM,Contact3,USA,HQ,South,GMT+5,Tag2
08045d06-3488-47ad-8297-b3c4e7556ff2,Device312,Server,Description of Device312,19.9.80.131,5d:df:b0:c2:73:2f,SNK2X2AW,Model56S1,Active,Yes,High,Global,Group1,Juniper,Cisco,Contact4,UK,HQ,East,GMT-5,Tag2
931d27ae-04bd-4f8d-908c-b6dcd0b2ebc6,Device313,Switch,Description of Device313,68.185.24.255,da:b9:9c:11:97:3f,SNVNSOO5,ModelJSMF,Active,Yes,High,Global,Group1,Juniper,HP,Contact1,UK,HQ,West,GMT+1,Tag3
9c99dcd5-5c78-4c3b-bd3b-9f6d6f86a810,Device314,Switch,Description of Device314,181.176.144.146,aa:2e:01:e7:14:72,SNKZXE48,ModelU4ER,Inactive,No,Low,Local,Group3,IBM,Juniper,Contact1,USA,HQ,East,GMT+1,Tag2
b7a2aa28-7ec8-48de-b51c-6544d858822e,Device315,Firewall,Description of Device315,35.183.246.57,6b:57:66:00:36:2a,SNKYO19U,ModelYTIJ,Inactive,No,Medium,Global,Group5,HP,HP,Contact1,Canada,Datacenter,West,GMT-8,Tag2
9d63fc37-c0e6-4d85-af91-1c2a50db30e5,Device316,Server,Description of Device316,121.131.150.188,6a:24:f9:68:46:52,SNGLXX5C,ModelW1PP,Active,Yes,Low,Local,Group1,Cisco,Dell,Contact1,USA,Datacenter,East,GMT+1,Tag1
a08495cf-a912-4cf9-8650-1e61ed1fbc57,Device317,Server,Description of Device317,89.239.58.239,31:34:fc:21:29:f3,SNJW73IF,ModelNIM1,Active,Yes,Low,Local,Group3,IBM,HP,Contact5,UK,HQ,East,GMT-5,Tag2
d27769a2-52be-4271-9df5-c65a1d9f4ff2,Device318,Switch,Description of Device318,246.25.150.45,0d:b0:28:2b:55:ab,SNWT489V,ModelUOB9,Inactive,Yes,High,Local,Group5,IBM,HP,Contact1,Germany,Warehouse,West,GMT-8,Tag2
4cc2c1bc-cad6-42c8-8150-1eb969b63e24,Device319,Router,Description of Device319,209.129.210.79,82:f7:56:dd:0a:4a,SNHIOSPY,Model63FW,Inactive,No,High,Local,Group5,HP,Cisco,Contact4,UK,Warehouse,West,GMT-5,Tag3
386715ca-b1ad-4121-98d6-96813c43a120,Device320,Printer,Description of Device320,231.87.240.248,f2:8a:92:aa:d6:07,SNPB3GMF,ModelME3Z,Inactive,Yes,Medium,Global,Group2,Cisco,Dell,Contact5,USA,Datacenter,West,GMT+5,Tag2
69fd2758-bcb1-491a-bea5-dae1e986a260,Device321,Server,Description of Device321,247.84.25.2,65:5e:f8:73:64:f7,SNNF7G61,ModelIX97,Active,No,Low,Global,Group4,Dell,IBM,Contact5,Australia,Warehouse,West,GMT-5,Tag2
0368682c-71f5-462b-82f2-38d71b531410,Device322,Switch,Description of Device322,8.172.222.188,52:92:43:4b:01:e7,SNKZ1HIM,ModelCJ2S,Active,Yes,Low,Global,Group2,HP,Dell,Contact4,Germany,Warehouse,East,GMT-8,Tag3
681aea5b-9804-4ac0-9188-957d08eed5e4,Device323,Printer,Description of Device323,75.54.44.111,de:23:0d:41:ed:d3,SNS22KFK,ModelCRJ5,Inactive,No,Low,Global,Group5,HP,HP,Contact3,Germany,Warehouse,East,GMT+1,Tag2
7d228171-a521-4ded-b3bc-d08f59c8fea2,Device324,Switch,Description of Device324,156.40.64.112,02:72:49:bb:e5:dc,SNJKT44S,ModelQAVV,Inactive,No,Low,Local,Group1,Juniper,Dell,Contact4,UK,HQ,South,GMT+1,Tag1
6f00651f-0ab1-4c80-aa82-5399bbd08ded,Device325,Firewall,Description of Device325,33.245.238.117,75:ba:ec:06:61:89,SNLZLA5I,ModelFI1X,Inactive,No,High,Local,Group5,IBM,IBM,Contact4,USA,Warehouse,South,GMT+5,Tag3
a9b0bac2-2f84-464a-b2f0-d41d0fdcd638,Device326,Server,Description of Device326,150.123.210.107,b3:93:f6:f6:70:ad,SNXK2AZK,Model814S,Active,Yes,Medium,Global,Group3,Juniper,Cisco,Contact2,Germany,Branch Office,East,GMT+5,Tag3
60aa4bc3-3f7b-410b-92ad-97eb31a0262e,Device327,Switch,Description of Device327,169.52.208.28,1e:2c:36:a6:7a:1d,SNB680RE,ModelA454,Inactive,Yes,High,Local,Group2,Dell,Cisco,Contact3,Germany,Branch Office,North,GMT-8,Tag3
c2fbc07a-8ef5-4f17-a2e3-20cc91aa1903,Device328,Server,Description of Device328,61.247.38.74,e3:0c:42:a7:00:57,SN9ABC1B,ModelBUTA,Active,No,Medium,Global,Group1,Dell,HP,Contact5,Germany,HQ,South,GMT-5,Tag1
ea55f180-a315-4873-b33b-829d7e371c6e,Device329,Switch,Description of Device329,97.42.199.112,9a:57:ef:23:60:8b,SNLGTGQX,Model6PXG,Active,Yes,Medium,Local,Group2,IBM,Juniper,Contact2,Germany,HQ,South,GMT+1,Tag2
