CI Rel ID,Source Asset ID,Source Asset Name,Source IP Address,Source Port,Source Type,Source Icon,Target Asset ID,Target Asset Name,Target IP Address,Target Port,Target Type,Target Icon,Relationship Type ID,Relationship Type Name,Relationship Color
REL9966,ada03fec-8fb1-4cda-84dc-f00329d908b4,Device185,114.219.222.80,61203,Printer,,01bc1582-01a9-4048-8108-9689999aed5c,Device1191,99.149.34.243,8032,Printer,,5,Connected To,#BFA11D
REL7816,dfdb65a5-f22e-4733-850a-2b017ba4c0f2,Device186,120.162.240.235,25946,Server,,d56d64d4-76c1-489a-a33c-b9ab8c155560,Device4403,192.39.223.120,41296,Firewall,,1,Configured On,#9762B8
REL6563,dfdb65a5-f22e-4733-850a-2b017ba4c0f2,Device186,120.162.240.235,58141,Server,,e6985552-6b4a-4223-a0f8-abddcb477b8e,Device4243,78.229.9.253,18031,Server,,3,In Rack,#DBA308
REL3903,dfdb65a5-f22e-4733-850a-2b017ba4c0f2,Device186,120.162.240.235,19790,Server,,bed05e62-b0af-4dd2-a6e6-45edfeecf05c,Device2482,33.21.113.221,12264,Printer,,5,Virtualized On,#F27FDC
REL4086,dfdb65a5-f22e-4733-850a-2b017ba4c0f2,Device186,120.162.240.235,24412,Server,,fad76de3-88e1-4661-a57e-d328ddfdbbb7,Device3094,57.57.87.48,23962,Printer,,4,In Rack,#695E80
REL3618,dfdb65a5-f22e-4733-850a-2b017ba4c0f2,Device186,120.162.240.235,60884,Server,,13b315aa-f80e-4bb1-bb46-0a7b925eec29,Device3823,227.219.249.75,13782,Router,,2,Connected To,#BE8CAC
REL4496,14f46599-e0e1-4236-835f-266b9cb2e2eb,Device187,82.86.112.78,18473,Firewall,,e971c509-a034-43af-a203-b74ed41498a9,Device2934,197.159.143.188,1151,Server,,5,Configured On,#54401D
REL4101,14f46599-e0e1-4236-835f-266b9cb2e2eb,Device187,82.86.112.78,28430,Firewall,,8c30d054-803c-4282-9caf-34b4b4e5dd3c,Device3700,237.138.148.56,57257,Firewall,,2,Replicated At,#C65C49
REL4302,14f46599-e0e1-4236-835f-266b9cb2e2eb,Device187,82.86.112.78,22701,Firewall,,17618f1e-4195-47d8-82f6-bea18285642d,Device701,185.190.68.60,62001,Firewall,,3,Virtualized On,#0A2F54
REL2044,881b4f61-e5e9-49b9-afaf-01c552d1e44b,Device188,88.186.139.148,43854,Server,,53fe736c-c96c-46d7-8a30-32487a07800c,Device4399,2.83.81.55,62728,Printer,,2,Hosted On,#1FCC7D
REL1464,5d3f1dd1-4853-40f8-9bad-77ded0339f36,Device189,76.194.167.147,38701,Switch,,2b3688f2-a279-4f0a-a0d0-884401856763,Device2180,3.173.131.177,3199,Firewall,,5,Connected To,#1F7FA5
REL8450,4abe235b-c59d-4bdb-826f-1541a717b44c,Device190,12.89.104.215,34914,Firewall,,4b297660-a932-43bf-89ac-d8257aeba946,Device4337,153.58.76.142,60919,Router,,2,Virtualized On,#11E1AB
REL1166,4abe235b-c59d-4bdb-826f-1541a717b44c,Device190,12.89.104.215,18880,Firewall,,99691631-dd10-4572-abbd-f4cccea6b23c,Device1670,139.148.172.236,33329,Printer,,2,Owns,#1483AB
REL7719,4abe235b-c59d-4bdb-826f-1541a717b44c,Device190,12.89.104.215,57494,Firewall,,94a34185-4dd2-4e31-8370-be87e88c79b2,Device2785,97.34.231.25,21519,Firewall,,3,Replicated At,#08448A
REL8107,8dc97be0-c2fe-49ee-869c-e335c4590bee,Device191,148.213.59.78,58940,Printer,,b1276df5-e711-445c-b486-c12d26428199,Device3506,119.202.154.189,63863,Switch,,4,Virtualized On,#FCCBC1
REL4027,8dc97be0-c2fe-49ee-869c-e335c4590bee,Device191,148.213.59.78,11706,Printer,,d0c69e9f-2b65-4f84-af27-8eb78ae24b2d,Device1736,205.183.253.81,51353,Printer,,1,Located In,#7C37DA
REL5464,e87d7c93-aa4e-4ebf-8471-4ffa081f1b5b,Device192,10.80.106.179,60929,Server,,136479f2-7aaf-4f6f-b063-20463d476326,Device3937,184.63.69.40,22970,Firewall,,3,Virtualized On,#986D4F
REL3738,e87d7c93-aa4e-4ebf-8471-4ffa081f1b5b,Device192,10.80.106.179,2519,Server,,afa93650-1743-4987-86ea-29df357574be,Device2610,233.135.215.166,51815,Switch,,3,Virtualized On,#2B6583
REL4337,e87d7c93-aa4e-4ebf-8471-4ffa081f1b5b,Device192,10.80.106.179,61536,Server,,c8f8f72e-0955-4b7f-a99c-23e390210cf0,Device3738,40.158.149.71,63896,Firewall,,5,Depends On,#512A0F
REL2740,e87d7c93-aa4e-4ebf-8471-4ffa081f1b5b,Device192,10.80.106.179,983,Server,,9cb62901-0fc2-433d-b9c2-4fd7a3cec0e2,Device3448,56.7.221.61,13949,Router,,3,Configured On,#9917C4
REL7013,e87d7c93-aa4e-4ebf-8471-4ffa081f1b5b,Device192,10.80.106.179,44394,Server,,a236ee18-05ec-4e31-8376-defbaa661b02,Device2217,117.12.220.5,37082,Switch,,3,Configured On,#7E9D85
REL8756,f2a7222b-f14a-4944-a084-51dc86c9d3d8,Device193,246.124.163.41,32861,Server,,97e09ace-0b6c-41ca-a49e-55dee40922da,Device3642,124.166.65.59,47513,Switch,,4,Virtualized On,#D18F41
REL3206,f2a7222b-f14a-4944-a084-51dc86c9d3d8,Device193,246.124.163.41,612,Server,,ea0cfa20-ac3c-421d-870a-0595890b683a,Device1934,226.166.52.126,2043,Router,,5,Hosted On,#8CC33F
REL2994,f2a7222b-f14a-4944-a084-51dc86c9d3d8,Device193,246.124.163.41,51221,Server,,911e863d-e189-450a-82cb-4090c4583281,Device1889,163.82.146.168,50519,Router,,1,Hosted On,#ED4AC0
REL9964,f2a7222b-f14a-4944-a084-51dc86c9d3d8,Device193,246.124.163.41,17849,Server,,9af039cb-ba3f-436c-9516-9248391dd791,Device2233,58.53.236.219,50573,Printer,,4,Hosted On,#C79BE2
REL3657,f2a7222b-f14a-4944-a084-51dc86c9d3d8,Device193,246.124.163.41,29550,Server,,446df4ff-b4d3-4c84-b39c-d8fcf0e43b2b,Device2183,106.70.70.232,9234,Switch,,1,Configured On,#E1EC65
REL3723,1232d947-7071-4ed5-95a0-2ba8b4f10b05,Device194,205.164.64.182,3930,Printer,,4aeb73f4-faaf-4fcc-a861-579d72555685,Device3374,111.214.239.246,39326,Switch,,3,Configured On,#353C81
REL7210,1232d947-7071-4ed5-95a0-2ba8b4f10b05,Device194,205.164.64.182,26460,Printer,,5894a9f7-9b9a-4b13-b11d-c8b776ea41f3,Device2345,77.64.13.65,35201,Switch,,3,Physically Connected To,#361A9B
REL4465,1232d947-7071-4ed5-95a0-2ba8b4f10b05,Device194,205.164.64.182,32939,Printer,,c0ba04ea-25fc-4a8a-b12d-6a22deb8e8ae,Device4160,253.29.6.6,22961,Router,,1,Replicated At,#717AC4
REL2810,1232d947-7071-4ed5-95a0-2ba8b4f10b05,Device194,205.164.64.182,2130,Printer,,935e5fbb-eda9-4165-9a15-9d0e6deab797,Device2582,84.235.119.152,42522,Server,,1,Depends On,#75556D
REL5077,16c8c9db-676b-48d4-938b-5cb8d0033549,Device195,199.241.123.167,2698,Firewall,,365e6ced-c4eb-4276-a6c6-b6f773c9fab8,Device747,141.26.85.162,49488,Router,,3,Physically Connected To,#C78113
REL9708,16c8c9db-676b-48d4-938b-5cb8d0033549,Device195,199.241.123.167,61245,Firewall,,c593afe5-a997-436d-ae0b-e31334695d48,Device2657,121.53.188.124,41132,Router,,3,Located In,#55ADD0
REL1043,0132c225-24f0-46b8-a6f9-d1c66685edeb,Device196,82.217.177.201,19682,Firewall,,cab34f39-91eb-42de-b362-7685e6d6a18c,Device4548,165.196.207.146,419,Router,,1,Configured On,#DA6B1C
REL7659,0132c225-24f0-46b8-a6f9-d1c66685edeb,Device196,82.217.177.201,36128,Firewall,,cd015ffe-00f7-4b9b-8810-eb52163765d1,Device2086,148.171.240.218,8321,Router,,4,In Rack,#42D118
REL8055,4429f06a-c196-4c10-91aa-ae6c490df623,Device197,68.216.44.142,2428,Router,,20971a44-c2f5-4c3a-8d65-467d230a293a,Device145,74.150.196.178,18395,Server,,3,Configured On,#106829
REL5244,4429f06a-c196-4c10-91aa-ae6c490df623,Device197,68.216.44.142,27054,Router,,424ae57d-beea-48cc-b197-96061ca4dad0,Device486,230.41.252.19,17587,Server,,3,Owns,#0A15A2
REL3362,5aa4b325-67b9-4956-95ed-c22583761bd4,Device198,117.209.112.195,14585,Server,,275cdc0b-e0a7-40d7-82e3-7a1202ff481c,Device4808,56.132.213.48,6852,Printer,,2,Located In,#58EB50
REL5948,5aa4b325-67b9-4956-95ed-c22583761bd4,Device198,117.209.112.195,6196,Server,,bbc43d4c-1b59-4268-8b29-42bf05e277d6,Device1674,12.163.245.192,49811,Switch,,2,Configured On,#1E102D
REL8012,5aa4b325-67b9-4956-95ed-c22583761bd4,Device198,117.209.112.195,58474,Server,,c733b5ee-0ac3-4a87-a743-63e861d369cb,Device3879,255.187.62.173,49673,Printer,,4,Hosted On,#D2AE8F
REL7284,5aa4b325-67b9-4956-95ed-c22583761bd4,Device198,117.209.112.195,44097,Server,,ddf1a587-9433-400e-a773-70d7cea09afe,Device1767,71.121.193.136,56101,Server,,2,Depends On,#1F0DDE
REL5923,5683a084-6052-4a9b-b36d-479c68fc9d29,Device199,126.9.141.252,61913,Firewall,,42cc3d6b-7663-4c90-8fdb-c16872aebeed,Device1241,144.184.139.104,31798,Router,,2,Connected To,#6ADE02
REL5497,3420afcd-9736-4c0e-a9c8-c1cd4d17c7c4,Device200,148.124.200.234,19504,Server,,3f8afcc1-4200-4fbd-904c-6df7eac207f5,Device2121,191.59.139.234,27886,Firewall,,4,Configured On,#564367
REL9083,62bc69bd-1138-47df-9a21-e35f3484153b,Device201,136.106.142.98,48583,Firewall,,e4624459-a703-4a98-a847-fab7b0fb4568,Device750,19.35.58.182,189,Printer,,5,Configured On,#2DA5F4
REL8134,62bc69bd-1138-47df-9a21-e35f3484153b,Device201,136.106.142.98,22040,Firewall,,db167725-f194-4d4a-8308-f01608b417ef,Device1557,80.211.187.83,49844,Switch,,1,In Rack,#639C3D
REL4235,62bc69bd-1138-47df-9a21-e35f3484153b,Device201,136.106.142.98,62560,Firewall,,2d1b74aa-cd9e-4fce-b01d-770fc7950722,Device564,28.66.31.249,14823,Server,,4,Hosted On,#428762
REL2077,62bc69bd-1138-47df-9a21-e35f3484153b,Device201,136.106.142.98,62048,Firewall,,3088af3a-85c1-456f-a0fa-4499da696488,Device4238,128.243.44.10,31819,Server,,1,Hosted On,#7BC283
REL1655,98f946fe-d524-4355-8707-f4562a41bb97,Device202,105.76.57.166,44386,Server,,e74d6055-feff-4724-b1b8-b9e2e6c0ac2b,Device3802,129.142.104.43,23287,Firewall,,4,Owns,#18FCF0
REL8016,98f946fe-d524-4355-8707-f4562a41bb97,Device202,105.76.57.166,48066,Server,,aed29e18-774c-44b7-84d3-224c1d0edad8,Device2381,1.252.51.10,905,Switch,,2,Connected To,#96E536
REL2240,98f946fe-d524-4355-8707-f4562a41bb97,Device202,105.76.57.166,14574,Server,,d41f08ed-dff6-4b70-9942-d66d1a006df6,Device4925,253.82.144.226,61861,Firewall,,3,Replicated At,#684DFE
REL2860,98f946fe-d524-4355-8707-f4562a41bb97,Device202,105.76.57.166,10638,Server,,95b75196-951f-4ed9-8078-7da77d0dc745,Device2880,32.75.21.82,53121,Server,,4,Virtualized On,#1FE73C
REL9721,51a04be3-627d-404e-b728-735f4ae69bce,Device203,243.70.117.100,56305,Switch,,f3d6d998-a4b1-4514-a841-89cb7606f1dd,Device4604,188.37.231.92,19108,Server,,1,In Rack,#55737F
REL7764,51a04be3-627d-404e-b728-735f4ae69bce,Device203,243.70.117.100,53806,Switch,,d4606596-88e0-403e-be58-e59d7de4d5b2,Device373,204.168.105.73,59427,Firewall,,3,Depends On,#F5FAC9
REL2315,51a04be3-627d-404e-b728-735f4ae69bce,Device203,243.70.117.100,43304,Switch,,42676ce4-cbe7-4532-8993-c29007b15875,Device4171,63.71.207.54,64401,Router,,5,Hosted On,#B8B03D
REL4028,51a04be3-627d-404e-b728-735f4ae69bce,Device203,243.70.117.100,33202,Switch,,a3e85ff5-3ebc-41e2-bd48-a0b1321dea00,Device3239,165.219.22.95,21205,Switch,,3,Replicated At,#D2C5EE
REL2632,51a04be3-627d-404e-b728-735f4ae69bce,Device203,243.70.117.100,29712,Switch,,4155b4e0-32c7-46f7-b03c-94cacd68c181,Device265,109.167.89.58,55532,Server,,5,Replicated At,#8D50F6
REL6288,71caebd5-02f1-4994-9a74-1416107075ee,Device204,189.78.171.31,31012,Router,,13b4f973-f0b4-4c54-9f71-a97727d8e3ba,Device166,23.189.253.163,62666,Printer,,5,Connected To,#74C77B
REL9073,71caebd5-02f1-4994-9a74-1416107075ee,Device204,189.78.171.31,7731,Router,,ab8f31fc-8244-4a0d-a297-ec58d6bc6ed8,Device3274,57.164.123.43,59378,Server,,3,In Rack,#4810CC
REL3236,71caebd5-02f1-4994-9a74-1416107075ee,Device204,189.78.171.31,61609,Router,,5cbe3a9a-2a7d-46c5-8e3a-db33d4493a4e,Device2171,243.247.33.39,20569,Server,,3,Configured On,#5CDE7B
REL8755,71caebd5-02f1-4994-9a74-1416107075ee,Device204,189.78.171.31,64230,Router,,174ab288-58a0-4b92-ac94-d4b299ba515e,Device2355,229.228.0.129,26043,Switch,,4,Connected To,#9BCBF3
REL8927,71caebd5-02f1-4994-9a74-1416107075ee,Device204,189.78.171.31,39290,Router,,e815d3b0-c642-433d-8789-01bb4fc36edd,Device1953,101.15.200.227,36378,Switch,,2,Depends On,#37CA80
REL5755,9e939c8d-2f70-4ae9-8a54-c76d27523b04,Device205,202.238.39.78,47880,Server,,31e3bb02-81f3-45d1-aa43-0cfa8fb30d7a,Device3532,199.86.94.18,13892,Firewall,,2,Configured On,#532606
REL3461,2c596339-35b3-44e3-91c0-565763e273ba,Device206,164.184.251.16,41947,Router,,cdcb207c-1913-410b-9bc5-bbc8fdd95fa3,Device2352,52.39.59.200,21162,Server,,2,Located In,#177C04
REL5419,2c596339-35b3-44e3-91c0-565763e273ba,Device206,164.184.251.16,31446,Router,,012121be-9b03-468e-80d4-69979505d8b3,Device240,34.160.143.245,57945,Server,,2,Depends On,#62BEA6
REL4337,34b7cbee-3c39-4cbb-ac2a-1be2680a5b2d,Device207,215.65.179.222,55702,Switch,,f0d55d6e-5afa-45f9-8210-3e65ef639770,Device1946,197.21.133.18,56728,Switch,,5,Hosted On,#E85C9B
REL8415,34b7cbee-3c39-4cbb-ac2a-1be2680a5b2d,Device207,215.65.179.222,23620,Switch,,3e3dee11-0936-489e-90f9-9efbbbdcb655,Device4321,239.255.42.164,35584,Firewall,,4,Hosted On,#9D3389
REL3657,34b7cbee-3c39-4cbb-ac2a-1be2680a5b2d,Device207,215.65.179.222,9176,Switch,,5be0ccd8-07d7-496e-b5df-f2b4a93cf646,Device4018,107.247.168.106,32487,Router,,1,Virtualized On,#9EDF40
REL2787,34b7cbee-3c39-4cbb-ac2a-1be2680a5b2d,Device207,215.65.179.222,30576,Switch,,d2c6008e-7507-4042-89f2-100c17443e87,Device2435,7.58.181.133,34768,Router,,3,Hosted On,#C38DD9
REL5054,34b7cbee-3c39-4cbb-ac2a-1be2680a5b2d,Device207,215.65.179.222,21371,Switch,,cb5898e4-d15f-4b82-8e84-d85ab64c1c9c,Device1193,74.251.189.68,35891,Server,,1,Owns,#A4562C
REL1974,41a6071b-145d-4010-b5bd-2180ab10983d,Device208,133.46.195.71,64539,Firewall,,9ae1f9d3-7080-4ed1-b5db-30d9d7de14ba,Device3683,83.248.207.73,54293,Printer,,5,Virtualized On,#7D5A14
REL5857,41a6071b-145d-4010-b5bd-2180ab10983d,Device208,133.46.195.71,31616,Firewall,,771124a6-0995-4fd4-ac9c-1d86fd087294,Device1004,190.22.39.122,53675,Firewall,,2,Virtualized On,#00DE27
REL6423,41a6071b-145d-4010-b5bd-2180ab10983d,Device208,133.46.195.71,64342,Firewall,,b165c722-54aa-404d-b7dd-11cb2ba139ff,Device3147,95.103.64.89,5336,Firewall,,1,Connected To,#EAED84
REL9272,41a6071b-145d-4010-b5bd-2180ab10983d,Device208,133.46.195.71,49962,Firewall,,f1de9965-287c-471b-bc23-6bf5cd4473a5,Device2331,153.34.118.32,22979,Switch,,1,Located In,#37D98A
REL2426,41a6071b-145d-4010-b5bd-2180ab10983d,Device208,133.46.195.71,34150,Firewall,,8244ec0d-68bd-4212-9e66-a0eb4f99ecd7,Device3446,245.155.37.197,27233,Router,,1,Virtualized On,#680D42
REL4652,90a89576-4581-4e73-9fe8-858f60119ce8,Device209,13.201.90.142,26395,Firewall,,02dcd7a8-2c35-4810-97f6-8b53dcf1a880,Device818,84.136.165.105,49104,Switch,,1,Virtualized On,#9D067D
REL6161,90a89576-4581-4e73-9fe8-858f60119ce8,Device209,13.201.90.142,22351,Firewall,,8c1437d0-c200-4914-91de-da5741bd5a3c,Device2301,164.239.44.26,35003,Router,,5,Owns,#8BB486
REL4726,90a89576-4581-4e73-9fe8-858f60119ce8,Device209,13.201.90.142,40141,Firewall,,20c70898-699f-4636-9e4e-57bbdbf4ea09,Device1463,175.182.71.1,819,Server,,2,Depends On,#1501A5
REL5909,90a89576-4581-4e73-9fe8-858f60119ce8,Device209,13.201.90.142,56907,Firewall,,30561a8c-adb8-45d3-868c-a0efefe70839,Device2246,198.239.109.49,63380,Printer,,1,Physically Connected To,#D9C064
REL1711,90a89576-4581-4e73-9fe8-858f60119ce8,Device209,13.201.90.142,46179,Firewall,,462591a1-1cec-43f4-a0a8-c2cc6b651700,Device3267,241.250.14.159,19812,Switch,,3,Virtualized On,#887430
REL5046,ae82606d-732b-4707-b2e5-2d84b3904431,Device210,194.110.155.39,17809,Firewall,,8ec306ec-f720-4939-b1b0-427af3bc0ceb,Device2504,111.181.7.34,53967,Printer,,3,In Rack,#015FEA
REL5723,ae82606d-732b-4707-b2e5-2d84b3904431,Device210,194.110.155.39,65078,Firewall,,9a94500e-518b-4ebf-b343-d163a46d4994,Device4203,24.116.241.112,65454,Firewall,,3,Located In,#02FAF2
REL8376,ae82606d-732b-4707-b2e5-2d84b3904431,Device210,194.110.155.39,30733,Firewall,,5b70ffc0-6d48-4417-8629-5864238c00d6,Device3225,69.54.123.182,46454,Switch,,1,Owns,#481076
REL6233,ae82606d-732b-4707-b2e5-2d84b3904431,Device210,194.110.155.39,33661,Firewall,,ef70842b-2221-411b-9017-7aa038514106,Device3629,163.3.240.79,46899,Firewall,,5,In Rack,#ABCEA7
REL5038,ae82606d-732b-4707-b2e5-2d84b3904431,Device210,194.110.155.39,19864,Firewall,,5aacdc91-3875-4d45-b6e0-547b6a802ce0,Device101,225.65.84.24,42591,Server,,5,Depends On,#D01595
REL6774,c146577e-1b50-488b-a014-6e633af1ebf6,Device211,161.240.223.134,15982,Switch,,dbd0c23d-a400-4c52-8069-0ba6334950fc,Device3260,13.73.77.244,34424,Firewall,,2,Replicated At,#635F3E
REL9358,c146577e-1b50-488b-a014-6e633af1ebf6,Device211,161.240.223.134,54567,Switch,,c5c3cb66-6d68-4e1f-a6e9-1d49c2c23df3,Device2046,242.123.7.117,34163,Switch,,2,In Rack,#6C1118
REL2517,c146577e-1b50-488b-a014-6e633af1ebf6,Device211,161.240.223.134,19589,Switch,,05045ae8-779d-43a1-943e-cf30a5042b0e,Device2730,116.166.167.153,27991,Printer,,2,In Rack,#357FA3
REL7685,02d978ba-0927-4dc4-ac6b-356faebe5f58,Device212,137.24.32.55,54505,Printer,,5367844a-c6f6-4fa1-bbfc-23c49bea16b0,Device1643,46.203.229.179,55833,Router,,3,In Rack,#B8F634
REL7164,02d978ba-0927-4dc4-ac6b-356faebe5f58,Device212,137.24.32.55,4706,Printer,,606c65ad-c73d-4f8b-b069-622346ef934b,Device3425,151.87.99.4,3919,Router,,4,Virtualized On,#49D6EF
REL5215,02d978ba-0927-4dc4-ac6b-356faebe5f58,Device212,137.24.32.55,47866,Printer,,f86ec52b-7327-48e9-ae01-237d1005825f,Device1679,204.59.83.150,48583,Printer,,1,Configured On,#BAF55A
REL6827,02d978ba-0927-4dc4-ac6b-356faebe5f58,Device212,137.24.32.55,22301,Printer,,e546ed50-f6e7-4e5f-a7aa-db089884cd49,Device4886,174.151.131.62,13141,Router,,3,Owns,#70FF7E
REL4516,02d978ba-0927-4dc4-ac6b-356faebe5f58,Device212,137.24.32.55,64144,Printer,,c3291e36-9bc8-4408-a305-a8b16101eaa6,Device1030,150.82.171.210,46609,Router,,1,Depends On,#263565
REL1233,3ecec072-60b0-4c41-b61f-f51e36c16bf6,Device213,23.19.5.87,22059,Switch,,d75c9673-1e7f-4ba9-a503-201482cec216,Device2213,116.202.104.98,29148,Firewall,,2,Hosted On,#7CCFE3
REL8886,3ecec072-60b0-4c41-b61f-f51e36c16bf6,Device213,23.19.5.87,46573,Switch,,c1bf39b2-5298-4a8b-8f82-3772e0dfab79,Device3769,191.252.180.149,56153,Switch,,4,Virtualized On,#4901CD
REL2869,3ecec072-60b0-4c41-b61f-f51e36c16bf6,Device213,23.19.5.87,26100,Switch,,afac4064-e4ad-4f27-aa4a-57daf24ea54c,Device123,71.2.132.67,3586,Firewall,,1,In Rack,#D9630A
REL1318,3ecec072-60b0-4c41-b61f-f51e36c16bf6,Device213,23.19.5.87,1896,Switch,,5bdc8fc3-24d4-46a0-8662-8ee9dd648d9d,Device2216,208.232.168.113,1243,Firewall,,1,Owns,#794801
REL3820,3ecec072-60b0-4c41-b61f-f51e36c16bf6,Device213,23.19.5.87,28845,Switch,,de06762f-f960-4cd7-a9b0-bc0437f3204c,Device812,179.82.40.101,634,Switch,,5,Replicated At,#F1170A
REL4806,85d1617c-ffc6-441a-9d4c-c230936464ee,Device214,156.183.146.220,62939,Printer,,9581d264-c0be-4747-aa25-80b464cfe8ad,Device4513,9.240.88.240,10129,Switch,,4,In Rack,#D87475
REL3640,bc3a0e2d-c730-4b67-96df-c8ebae37f418,Device215,52.31.177.156,40392,Router,,58918e85-6e65-4728-9adb-9622d9f565a2,Device1990,211.21.121.43,30370,Router,,4,Depends On,#2B976C
REL9994,bc3a0e2d-c730-4b67-96df-c8ebae37f418,Device215,52.31.177.156,10341,Router,,c0ac3095-2028-4738-8391-1b60e7c05e7e,Device319,101.225.103.89,2903,Firewall,,4,Virtualized On,#59FCD5
REL5812,bc3a0e2d-c730-4b67-96df-c8ebae37f418,Device215,52.31.177.156,53399,Router,,64bd570c-021d-4b38-8f3d-28e386bacd30,Device3895,108.39.226.182,40206,Firewall,,3,Owns,#A8926C
REL3337,3d931bcc-27ce-43d5-af2c-173f22dc6f54,Device216,63.216.63.15,59902,Server,,eb351bb8-97b1-4703-bf87-825f373c15d8,Device55,214.67.133.240,31631,Printer,,1,Connected To,#ED73BF
REL7955,3d931bcc-27ce-43d5-af2c-173f22dc6f54,Device216,63.216.63.15,13843,Server,,bac4ae4e-0ccf-4160-8b03-08ea7333dbe4,Device3077,228.160.71.10,26075,Server,,4,Connected To,#ED783E
REL4202,3d931bcc-27ce-43d5-af2c-173f22dc6f54,Device216,63.216.63.15,38579,Server,,05b39bd6-63e7-41ec-9d8d-c9c0cc3a5f11,Device1754,208.216.114.94,52326,Switch,,3,Owns,#790A17
REL7112,41182e0c-19b8-45d0-b31f-9329484cdad3,Device217,106.186.105.88,51956,Server,,99e93874-af38-4863-990c-911f7d9a74e2,Device1624,208.214.146.48,61632,Firewall,,1,Owns,#631FC9
REL4107,41182e0c-19b8-45d0-b31f-9329484cdad3,Device217,106.186.105.88,48692,Server,,7f7abc9f-3bde-46c8-a746-647b31354fb2,Device965,124.225.91.38,59176,Switch,,4,Configured On,#61D420
REL6310,41182e0c-19b8-45d0-b31f-9329484cdad3,Device217,106.186.105.88,43282,Server,,c7cca538-7c42-4ca5-8950-4ae37d41280c,Device359,163.45.118.50,6943,Server,,3,Located In,#85E95C
REL5991,41182e0c-19b8-45d0-b31f-9329484cdad3,Device217,106.186.105.88,21366,Server,,9f0143af-7984-489a-9deb-18ea53999f36,Device4080,81.187.107.19,2205,Server,,4,Configured On,#D4E5F3
REL5150,41182e0c-19b8-45d0-b31f-9329484cdad3,Device217,106.186.105.88,43184,Server,,b5e4028e-9d7e-4ae9-98f0-a8dce5096349,Device1598,102.245.194.235,44482,Printer,,1,Connected To,#CFC4CD
REL8279,f1a47471-dc07-4577-8382-3b05c1f6dd87,Device218,41.122.231.208,31853,Router,,99187253-a1a9-427a-94cc-abb77d3d2552,Device2764,242.83.34.88,9002,Router,,1,Depends On,#186E5F
REL9913,f1a47471-dc07-4577-8382-3b05c1f6dd87,Device218,41.122.231.208,43912,Router,,ef800402-ca94-4178-976d-1851f6492f0f,Device3544,136.134.7.198,4430,Switch,,5,Hosted On,#8648F4
REL1337,f1a47471-dc07-4577-8382-3b05c1f6dd87,Device218,41.122.231.208,62139,Router,,c1fa28f6-e23b-4122-b86c-431fbd0f2669,Device4881,251.131.223.91,4755,Server,,3,Replicated At,#4324FF
REL1198,c48b67c5-df7d-447c-8a00-68bf6e67b6dd,Device219,66.181.118.48,10347,Switch,,5f44ff76-a0ea-4f80-b094-a15de3676aae,Device229,151.204.45.78,18899,Firewall,,1,Located In,#79AFB3
REL8183,c48b67c5-df7d-447c-8a00-68bf6e67b6dd,Device219,66.181.118.48,53808,Switch,,2ae4be3c-e3a1-4e39-81a6-e871d358f1d3,Device2189,177.238.50.39,9765,Router,,5,Depends On,#3A041B
REL7984,c48b67c5-df7d-447c-8a00-68bf6e67b6dd,Device219,66.181.118.48,16179,Switch,,49190efa-b461-4084-b4c4-935b17e9ea1c,Device1014,191.86.45.149,18266,Switch,,5,Connected To,#C5A81C
REL2653,c48b67c5-df7d-447c-8a00-68bf6e67b6dd,Device219,66.181.118.48,4354,Switch,,98807cdc-dfdc-4d2a-9599-19c4047e7fe4,Device1130,97.163.98.82,58959,Server,,4,Hosted On,#5A6BC3
REL3480,c48b67c5-df7d-447c-8a00-68bf6e67b6dd,Device219,66.181.118.48,3457,Switch,,edde78f0-25f4-45d7-8528-ace06e45d7a7,Device3460,91.76.19.226,52329,Printer,,3,Owns,#7AC606
REL8409,94ca0463-d939-4557-bb03-949411eed855,Device220,75.212.47.69,42956,Server,,f401e94e-8827-47df-87b0-e606f639c3f4,Device4948,29.239.142.183,7920,Firewall,,4,Located In,#C5ECC5
REL5985,2e11ef9b-212e-4909-a150-7188dccdf0d7,Device221,102.86.58.98,31163,Switch,,b8f52877-cacf-4682-b625-566c1575ae62,Device3160,63.206.76.33,7449,Firewall,,5,Physically Connected To,#313AB2
REL1223,2e11ef9b-212e-4909-a150-7188dccdf0d7,Device221,102.86.58.98,9836,Switch,,be3b840d-615a-4d26-80be-e161dcbb8565,Device4179,102.55.106.45,41535,Switch,,5,Replicated At,#CCB775
REL6183,2e11ef9b-212e-4909-a150-7188dccdf0d7,Device221,102.86.58.98,54384,Switch,,d22764f4-8d0f-45fb-8316-c26ea0469f52,Device2741,211.123.90.133,7787,Switch,,2,Physically Connected To,#D8ADFE
REL3290,2e11ef9b-212e-4909-a150-7188dccdf0d7,Device221,102.86.58.98,31046,Switch,,4de9d7dc-f6f5-42c1-a70b-8dd74050c8f0,Device1637,180.148.2.200,62406,Firewall,,4,Configured On,#66940C
REL1317,bcce4862-a4bd-43f5-ba14-df4af1774f58,Device222,252.179.99.176,22471,Firewall,,b560a93a-5ae4-41fc-a2f0-7c01e3efd634,Device2092,196.184.187.101,64679,Firewall,,5,Physically Connected To,#F06942
REL6197,bcce4862-a4bd-43f5-ba14-df4af1774f58,Device222,252.179.99.176,22263,Firewall,,ecf554de-829b-46a1-9a2c-d87b98df86da,Device538,120.38.41.176,50341,Printer,,2,Connected To,#9789AB
